tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes,sentiment,weighted_score,features
tt1084945,short,Alter Ego,Alter Ego,0,2007.0,11.0,Short,5.9,9,0.0,6.849398521322369,Short 2007.0
tt8095076,movie,Snu,Snu,0,2019.0,94.0,Romance,6.6,354,0.0,6.746105140679601,Romance 2019.0
tt0080094,movie,Lovers and Liars,Viaggio con Anita,0,1979.0,120.0,Comedy,4.8,406,0.0,5.849991709471665,Comedy 1979.0
tt0084726,movie,Star Trek II: The Wrath of Khan,Star Trek II: The Wrath of Khan,0,1982.0,113.0,"Action,Adventure,Sci-Fi",7.7,109000,0.0,7.696828612921134,Action Adventure Sci-Fi 1982.0
tt0471083,short,"Audley Range School, Blackburn","Audley Range School, Blackburn",0,1904.0,30.0,"Documentary,Short",5.3,66,0.0,6.655771009513743,Documentary Short 1904.0
tt0744217,tvEpisode,Pairing,Pairing,0,1989.0,30.0,Comedy,8.6,5,0.0,6.890291178734401,Comedy 1989.0
tt2614342,movie,White Panther,White Panther,0,2013.0,89.0,"Drama,Sport",6.5,61,0.0,6.822741479341652,Drama Sport 2013.0
tt0282433,tvMovie,Destination: Mars,Destination: Mars,0,1996.0,30.0,Documentary,6.4,24,0.0,6.84432843575713,Documentary 1996.0
tt1729622,tvSeries,Los únicos,Los únicos,0,2011.0,60.0,"Action,Comedy,Romance",6.3,95,0.0,6.764314168819983,Action Comedy Romance 2011.0
tt6953162,short,When the Sky Began to Scream,When the Sky Began to Scream,0,2017.0,15.0,"Horror,Mystery,Short",8.9,9,0.0,6.912630371439465,Horror Mystery Short 2017.0
tt2831378,movie,Tough Ain't Enough: Conversations with Albert S. Ruddy,Tough Ain't Enough: Conversations with Albert S. Ruddy,0,2013.0,53.0,"Biography,Documentary",9.0,6,-0.19444444444444445,6.899983888218517,Biography Documentary 2013.0
tt0629562,tvEpisode,Prisoner,Prisoner,0,2005.0,44.0,"Crime,Drama,Mystery",8.2,169,0.0,7.252799265084585,Crime Drama Mystery 2005.0
tt4118588,tvEpisode,DannyDonnieJoeyJonJordan,DannyDonnieJoeyJonJordan,0,2015.0,21.0,Comedy,8.4,302,0.0,7.511657178617572,Comedy 2015.0
tt0344853,short,"Race Goers at Flemington Station, Melbourne, Australia","Race Goers at Flemington Station, Melbourne, Australia",0,1896.0,30.0,"Documentary,Short",4.4,12,0.0,6.800914345592213,Documentary Short 1896.0
tt0502686,tvEpisode,Indecent Dick,Indecent Dick,0,1998.0,22.0,"Comedy,Family,Sci-Fi",8.0,197,0.0,7.231858810739271,Comedy Family Sci-Fi 1998.0
tt0505465,tvEpisode,The Addams Policy,The Addams Policy,0,1966.0,25.0,"Comedy,Family,Horror",7.7,99,0.0,7.028806902523504,Comedy Family Horror 1966.0
tt6951870,movie,Drowning,Drowning,0,2019.0,85.0,Drama,6.0,21,0.0,6.828230452402396,Drama 2019.0
tt2295109,tvSeries,I'm Late for School Again,Bazam Madresam Dir Shod,0,1982.0,30.0,Family,6.3,115,-0.3,6.7468914983201715,Family 1982.0
tt0377646,short,The Choir,The Choir,0,2003.0,9.0,Short,8.1,18,0.0,6.9206265334969075,Short 2003.0
tt0098570,video,Urusei Yatsura: Yagi-san to chîzu,Urusei Yatsura: Yagi-san to chîzu,0,1989.0,30.0,"Animation,Comedy,Short",7.4,42,0.0,6.918246018705764,Animation Comedy Short 1989.0
tt4781492,tvEpisode,Einmal ganz anders,Einmal ganz anders,0,2015.0,30.0,"Drama,Family",4.6,5,0.0,6.843009854857333,Drama Family 2015.0
tt11460022,short,El-Eicha,El-Eicha,0,2010.0,18.0,"Drama,Short",9.2,8,0.0,6.913598987334863,Drama Short 2010.0
tt1452196,tvEpisode,Ryouzanpaku's Biggest Crisis!!?,Ryouzanpaku's Biggest Crisis!!?,0,2007.0,24.0,"Action,Animation,Comedy",7.7,12,0.0,6.893007368848027,Action Animation Comedy 2007.0
tt0442353,movie,To Die in San Hilario,Morir en San Hilario,0,2005.0,95.0,Comedy,6.4,207,0.0,6.714229069767443,Comedy 2005.0
tt5661506,video,Florence + the Machine: The Odyssey,Florence + the Machine: The Odyssey,0,2016.0,49.0,Music,8.8,330,0.0,7.72138124145007,Music 2016.0
tt0602005,tvEpisode,Burning Convictions,Burning Convictions,0,2000.0,30.0,"Documentary,History",7.8,25,0.0,6.922332209039846,Documentary History 2000.0
tt0036796,movie,It All Started So Gaily,Es fing so harmlos an,0,1944.0,90.0,\N,6.6,13,0.4166666666666667,6.861701087249771,\N 1944.0
tt2338023,short,Je vous prie de sortir,Je vous prie de sortir,0,2011.0,19.0,"Drama,Short",7.1,7,0.0,6.873630984952121,Drama Short 2011.0
tt0027480,movie,The Crime of Dr. Forbes,The Crime of Dr. Forbes,0,1936.0,75.0,"Crime,Drama",7.1,12,0.0,6.876263182801515,Crime Drama 1936.0
tt0503550,tvEpisode,Two and Two Make Six,Two and Two Make Six,0,1958.0,47.0,"Action,Crime,Drama",8.5,39,0.0,7.00895660526182,Action Crime Drama 1958.0
tt5558258,tvEpisode,Young & Hawaii,Young & Hawaii,0,2016.0,20.0,"Comedy,Drama,Romance",8.1,110,0.1,7.126123425387598,Comedy Drama Romance 2016.0
tt0722142,tvEpisode,He's Leaving Home,He's Leaving Home,0,1997.0,42.0,Drama,7.6,10,0.0,6.886899926646382,Drama 1997.0
tt2148846,tvSeries,Clash,Clash,0,2012.0,30.0,\N,6.7,13,0.0,6.864717328549075,\N 2012.0
tt4757630,tvMiniSeries,Jenny & Jeff,Jenny & Jeff,0,2016.0,24.0,"Comedy,Romance",6.6,8,0.0,6.86477269625505,Comedy Romance 2016.0
tt2918112,tvMovie,Maratón,Maratón,0,2013.0,30.0,Drama,5.4,5,0.0,6.852466119632746,Drama 2013.0
tt5597806,tvSeries,Zaib-un-nisa,Zaib-un-nisa,0,2001.0,30.0,Drama,8.4,11,0.0,6.909074985092428,Drama 2001.0
tt0359846,short,To Be Called For,Poste restante,0,2000.0,24.0,Short,5.8,9,0.0,6.847290792985133,Short 2000.0
tt5640942,tvEpisode,Shakedown,Shakedown,0,2016.0,43.0,Reality-TV,7.6,52,0.0,6.95062376298862,Reality-TV 2016.0
tt3393024,tvEpisode,Johnny Unplugged/Johnny's Monster Mash,Johnny Unplugged/Johnny's Monster Mash,0,2013.0,30.0,"Action,Adventure,Animation",5.4,5,0.0,6.852466119632746,Action Adventure Animation 2013.0
tt0111496,movie,Trollsyn,Trollsyn,0,1994.0,93.0,Drama,6.5,129,0.0,6.782620052293696,Drama 1994.0
tt0398786,video,Bloodrite,Bloodrite,1,1999.0,105.0,"Adult,Fantasy",7.8,5,0.0,6.880834913958987,Adult Fantasy 1999.0
tt0085488,movie,En secreto... amor,En secreto... amor,0,1983.0,30.0,\N,6.0,5,0.0,6.859558318214306,\N 1983.0
tt0095507,tvMovie,Leap of Faith,Leap of Faith,0,1988.0,97.0,Drama,6.5,92,0.0,6.803123860009121,Drama 1988.0
tt0069875,tvSeries,Chlopi,Chlopi,0,1972.0,653.0,Drama,7.0,129,0.0,6.90053595722971,Drama 1972.0
tt1262286,tvEpisode,Fire Extinguishers/Doughnuts/Shock Absorbers/Banjos,Fire Extinguishers/Doughnuts/Shock Absorbers/Banjos,0,2007.0,22.0,Documentary,7.6,9,0.0,6.88522990305539,Documentary 2007.0
tt0630907,tvEpisode,Mask of Evidence,Mask of Evidence,0,1959.0,30.0,Drama,7.2,5,0.0,6.873742715377427,Drama 1959.0
tt0052823,movie,Freddy unter fremden Sternen,Freddy unter fremden Sternen,0,1959.0,97.0,Adventure,5.9,49,0.0,6.768079590159854,Adventure 1959.0
tt11178470,tvEpisode,Namedni-1955,Namedni-1955,0,2019.0,37.0,"Documentary,History",8.8,6,0.0,6.897153699539272,Documentary History 2019.0
tt8134586,tvEpisode,Tim Mälzer vs. Christian Bau,Tim Mälzer vs. Christian Bau,0,2018.0,30.0,Reality-TV,8.2,8,0.0,6.894819644611858,Reality-TV 2018.0
tt1788083,tvSeries,Fá-las Curtas,Fá-las Curtas,0,2011.0,30.0,Game-Show,6.0,9,0.0,6.8515062496596055,Game-Show 2011.0
tt0436570,movie,The Ivory,El marfil,0,2004.0,75.0,Drama,4.7,20,0.0,6.770760658914729,Drama 2004.0
tt0638524,tvEpisode,Boys in the Band,Boys in the Band,0,2000.0,30.0,Comedy,7.8,6,0.0,6.883002756143045,Comedy 2000.0
tt6455404,short,The Joker,The Joker,0,2017.0,20.0,"Short,Thriller",5.3,24,0.0,6.7845999289698,Short Thriller 2017.0
tt0202570,movie,Lo scandalo,Lo scandalo,0,1966.0,96.0,\N,6.4,7,0.0,6.862101573187416,\N 1966.0
tt0062378,movie,Tofflan,Tofflan,0,1967.0,99.0,Comedy,4.8,17,0.0,6.7889498128842565,Comedy 1967.0
tt1411778,movie,Sansara,Sansara,0,1986.0,30.0,Drama,4.4,5,0.0,6.840645788663479,Drama 1986.0
tt3869300,tvEpisode,Stop Bugging Me,Stop Bugging Me,0,2015.0,22.0,"Comedy,Family,Sci-Fi",7.6,16,0.0,6.89675845300611,Comedy Family Sci-Fi 2015.0
tt0743211,tvEpisode,The Michael McGoo Story,The Michael McGoo Story,0,1963.0,60.0,Western,8.3,17,0.0,6.925731422079658,Western 1963.0
tt2796402,movie,Atentat: Osinnie vbyvstvo u Munkheni,Atentat: Osinnie vbyvstvo u Munkheni,0,1995.0,110.0,Drama,6.3,83,0.0,6.775435466276749,Drama 1995.0
tt0934120,tvEpisode,Metal-Head's Reunion,Metal-Head's Reunion,0,1991.0,30.0,"Action,Animation",7.4,9,0.0,6.8810144463809175,Action Animation 1991.0
tt0751835,tvEpisode,Power to the People,Power to the People,0,1988.0,31.0,Comedy,8.2,147,0.0,7.215917112574605,Comedy 1988.0
tt1064814,short,SuperDONG,SuperDONG,0,2007.0,4.0,Short,7.0,5,0.0,6.8713786491835736,Short 2007.0
tt0035832,short,Dumb-Hounded,Dumb-Hounded,0,1943.0,7.0,"Animation,Comedy,Family",7.5,897,0.0,7.299690622513044,Animation Comedy Family 1943.0
tt1706896,tvEpisode,Little House in the Big Woods: Part 2,Little House in the Big Woods: Part 2,0,2005.0,30.0,Music,7.0,6,-0.09375,6.8716820014260644,Music 2005.0
tt0858211,tvEpisode,Thy Name Is Woman,Thy Name Is Woman,0,2006.0,44.0,"Comedy,Crime,Drama",8.3,21,0.0,6.938253231445676,Comedy Crime Drama 2006.0
tt0084342,movie,Big Shots,Mitahat La'af,0,1982.0,95.0,Drama,6.8,135,0.0,6.852790539972245,Drama 1982.0
tt8077400,tvEpisode,Gevatter Hein,Gevatter Hein,0,2018.0,44.0,Crime,6.6,5,0.0,6.8666505167958665,Crime 2018.0
tt3758718,tvSeries,Decadence,Decadence,0,2006.0,26.0,Documentary,6.8,11,0.0,6.868049344066787,Documentary 2006.0
tt6013572,tvEpisode,Our Family's At-Home Curry,Our Family's At-Home Curry,0,2016.0,30.0,"Animation,Comedy,Drama",8.1,9,0.0,6.895768544741573,Animation Comedy Drama 2016.0
tt0761331,tvEpisode,Udder Revenge,Udder Revenge,0,2000.0,45.0,"Adventure,Game-Show,Reality-TV",6.6,137,0.0,6.803230934422795,Adventure Game-Show Reality-TV 2000.0
tt0128306,movie,La ligne de chaleur,La ligne de chaleur,0,1987.0,90.0,\N,5.6,13,0.0,6.8315386742567314,\N 1987.0
tt2200252,video,Attack of the Clones Review,Attack of the Clones Review,0,2010.0,86.0,Comedy,9.3,1411,0.0,8.744610808422445,Comedy 2010.0
tt6408176,tvEpisode,Jim Gaffigan/Cristela Alonzo/The Avett Brothers,Jim Gaffigan/Cristela Alonzo/The Avett Brothers,0,2017.0,30.0,"Comedy,Talk-Show",6.4,25,0.0,6.843325437030816,Comedy Talk-Show 2017.0
tt1204574,tvEpisode,Episode #1.5386,Episode #1.5386,0,2008.0,30.0,"Drama,Romance",7.6,8,0.0,6.883552038978055,Drama Romance 2008.0
tt0694770,tvEpisode,Julianna Margulies/DMX,Julianna Margulies/DMX,0,2000.0,90.0,"Comedy,Music",6.2,36,0.0,6.816725040979409,Comedy Music 2000.0
tt0076837,movie,El transexual,El transexual,0,1977.0,30.0,Drama,4.7,20,0.0,6.770760658914729,Drama 1977.0
tt1149075,tvEpisode,Episode #21.3,Episode #21.3,0,2007.0,30.0,"Comedy,Game-Show,Music",6.6,15,0.0,6.860492306246309,Comedy Game-Show Music 2007.0
tt0030424,movie,La Marseillaise,La Marseillaise,0,1938.0,135.0,"Drama,History,Music",7.1,977,0.0,7.0310345294657,Drama History Music 1938.0
tt5670978,tvEpisode,Episode #1.5,Episode #1.5,0,2016.0,30.0,Comedy,6.4,9,0.0,6.859937163008552,Comedy 2016.0
tt2675216,short,Programme libre,Programme libre,0,2012.0,25.0,"Drama,Short",7.8,6,0.0,6.883002756143045,Drama Short 2012.0
tt1153081,movie,Gunilla,Gunilla,1,1971.0,58.0,Adult,4.3,15,0.0,6.780815631881413,Adult 1971.0
tt0431692,short,"Co dalej z toba, Karolinko?","Co dalej z toba, Karolinko?",0,2003.0,42.0,"Documentary,Short",6.2,18,0.0,6.842186166524431,Documentary Short 2003.0
tt0148223,short,Goony Golfers,Goony Golfers,0,1948.0,7.0,"Animation,Short",5.1,12,0.0,6.820449229313144,Animation Short 1948.0
tt11003772,tvEpisode,A View from the Bus,A View from the Bus,0,2019.0,43.0,Drama,7.8,136,0.0,7.09818261480984,Drama 2019.0
tt2612116,tvEpisode,Episode #1.1042,Episode #1.1042,0,2012.0,30.0,"Comedy,Family",7.4,8,0.0,6.879796170433455,Comedy Family 2012.0
tt0426764,tvSeries,Nous ne sommes pas des anges,Nous ne sommes pas des anges,0,2004.0,60.0,Documentary,6.0,6,0.0,6.857531058029838,Documentary 2004.0
tt0062178,movie,"Rapporto Fuller, base Stoccolma","Rapporto Fuller, base Stoccolma",0,1968.0,100.0,"Action,Thriller",6.3,75,-0.8,6.783150443417143,Action Thriller 1968.0
tt5087208,tvEpisode,Gortimer vs. The Friendship Bro-celet,Gortimer vs. The Friendship Bro-celet,0,2015.0,24.0,"Adventure,Family,Fantasy",7.8,23,0.0,6.918351856246375,Adventure Family Fantasy 2015.0
tt3375908,tvSeries,Gye Baek,Gye Baek,0,2011.0,30.0,"Drama,History",8.0,79,0.0,7.049483236629078,Drama History 2011.0
tt1674343,tvEpisode,Clearcut,Clearcut,0,2010.0,30.0,"Drama,Mystery,Thriller",9.3,44,0.0,7.1012839147286835,Drama Mystery Thriller 2010.0
tt1421343,tvEpisode,Val Doonican,Val Doonican,0,2009.0,30.0,Comedy,6.5,14,0.0,6.857854556955211,Comedy 2009.0
tt1387278,movie,Storm Under the Sun,Storm Under the Sun,0,2007.0,137.0,Documentary,8.2,16,0.0,6.918878268674312,Documentary 2007.0
tt0848798,tvEpisode,The Wild Rover,The Wild Rover,0,1992.0,30.0,"Crime,Drama",8.4,5,0.1,6.887927112540548,Crime Drama 1992.0
tt2262242,movie,The Last Colony,The Last Colony,0,2015.0,90.0,"Documentary,History,News",8.8,38,0.0,7.030686773255814,Documentary History News 2015.0
tt3473064,movie,Reel Rock 5,Reel Rock 5,0,2010.0,97.0,Sport,8.1,28,0.0,6.947069884763793,Sport 2010.0
tt0800212,video,Sounds of War,Sounds of War,0,2003.0,59.0,Documentary,7.6,7,0.0,6.881866279069769,Documentary 2003.0
tt0491142,video,Sex Klinik,Sex Klinik,1,2005.0,102.0,Adult,2.7,16,0.0,6.7161132917157875,Adult 2005.0
tt3732210,short,Broken Record,Broken Record,0,1994.0,29.0,"Drama,Short",6.7,6,-0.4,6.8674367184071965,Drama Short 1994.0
tt7476742,tvEpisode,Duel,Duel,0,2017.0,57.0,Drama,5.5,6,0.0,6.850455586331725,Drama 2017.0
tt0680327,tvEpisode,Mrs. Podmore's Cat,Mrs. Podmore's Cat,0,1972.0,30.0,"Crime,Drama",7.6,28,0.0,6.915679750234645,Crime Drama 1972.0
tt0286124,movie,Slings & Arrows,Slings & Arrows,0,1996.0,107.0,\N,8.0,7,0.0,6.888454514363886,\N 1996.0
tt0760074,tvEpisode,Cycle Centaurs,Cycle Centaurs,0,1995.0,30.0,"Action,Adventure,Animation",7.1,11,0.0,6.875741651759094,Action Adventure Animation 1995.0
tt0502099,tvEpisode,Men's Club,Men's Club,0,1987.0,24.0,Comedy,7.5,13,0.0,6.888847258943507,Comedy 1987.0
tt1511318,tvEpisode,In godsnaam,In godsnaam,0,2009.0,30.0,"Crime,Drama,Mystery",8.7,6,0.0,6.895738605199649,Crime Drama Mystery 2009.0
tt2145676,movie,Midnight Cabaret,Midnight Cabaret,0,2012.0,78.0,"Action,Crime,Drama",6.4,19,0.0,6.849412285136503,Action Crime Drama 2012.0
tt4535672,short,Insanlik Tarihinin Ilk Günü,Insanlik Tarihinin Ilk Günü,0,2015.0,44.0,"Crime,Drama,Short",6.4,14,0.0,6.854613816214471,Crime Drama Short 2015.0
tt2190292,tvEpisode,Love Is Love,Love Is Love,0,2012.0,44.0,"Comedy,Drama,Family",5.9,27,0.5,6.810995884504835,Comedy Drama Family 2012.0
tt4840680,movie,Tsûgaku densha,Tsûgaku densha,0,2015.0,30.0,Romance,5.3,27,0.0,6.774591390122812,Romance 2015.0
tt1519141,tvEpisode,Go Go Ludicolo,Go Go Ludicolo,0,2004.0,22.0,"Action,Adventure,Animation",6.7,53,0.0,6.850728595763592,Action Adventure Animation 2004.0
tt0270069,short,What a Cinch,What a Cinch,0,1915.0,30.0,"Comedy,Short",6.5,6,0.0,6.8646065297279515,Comedy Short 1915.0
tt4771616,tvEpisode,George's Curious Dragon Dance/Bowling for Bobolinks,George's Curious Dragon Dance/Bowling for Bobolinks,0,2015.0,23.0,"Adventure,Animation,Comedy",7.2,5,-0.1,6.873742715377427,Adventure Animation Comedy 2015.0
tt0557241,tvEpisode,The Benefactor,The Benefactor,0,1962.0,60.0,Drama,8.6,22,0.0,6.956348110465116,Drama 1962.0
tt9130380,tvEpisode,Invictus,Invictus,0,2018.0,23.0,"Action,Adventure,Animation",8.8,16,0.0,6.940998084342516,Action Adventure Animation 2018.0
tt1039595,tvSpecial,Beyonce at the BBC,Beyonce at the BBC,0,2006.0,30.0,Music,7.1,11,0.0,6.875741651759094,Music 2006.0
tt0125527,movie,"Takt, tone og tosser","Takt, tone og tosser",0,1925.0,103.0,Comedy,6.8,10,0.0,6.868208337861335,Comedy 1925.0
tt0532620,tvEpisode,Volunteers from Aberdeen,Volunteers from Aberdeen,0,1960.0,60.0,Western,8.0,22,0.0,6.926348110465117,Western 1960.0
tt0215372,movie,Yamla Jat,Yamla Jat,0,1940.0,30.0,\N,6.6,5,0.0,6.8666505167958665,\N 1940.0
tt5476790,tvEpisode,Episode #1.14,Episode #1.14,0,2015.0,30.0,"Drama,Fantasy,Mystery",7.7,9,0.0,6.887337631392627,Drama Fantasy Mystery 2015.0
tt3734546,movie,The Human Zoo,The Human Zoo,0,2011.0,93.0,"Documentary,History",8.0,7,0.0,6.888454514363886,Documentary History 2011.0
tt4354146,movie,Cheerleader Camp: To the Death,Cheerleader Camp: To the Death,0,2014.0,70.0,Horror,3.5,57,0.0,6.465459302325582,Horror 2014.0
tt3243764,movie,Koinonia,Koinonia,0,2014.0,94.0,"Adventure,Drama,Mystery",7.0,18,0.0,6.87521368946021,Adventure Drama Mystery 2014.0
tt3323560,tvEpisode,The Furies,The Furies,0,2013.0,43.0,"Adventure,Drama,Fantasy",7.2,170,0.0,6.9652945044296795,Adventure Drama Fantasy 2013.0
tt1093822,tvMovie,Dounreay: The Atomic Dream,Dounreay: The Atomic Dream,0,2006.0,60.0,Documentary,7.8,5,0.0,6.880834913958987,Documentary 2006.0
tt5987506,movie,Dong-chang-ho-eui mok-jeok,Dong-chang-ho-eui mok-jeok,0,2015.0,101.0,"Drama,Romance",5.6,69,0.0,6.689924370851441,Drama Romance 2015.0
tt3214932,tvMovie,What Would You Do for Love,What Would You Do for Love,0,2013.0,88.0,Comedy,7.2,55,0.5,6.908230800432667,Comedy 2013.0
tt0065802,movie,Guess What We Learned in School Today?,Guess What We Learned in School Today?,0,1970.0,96.0,Comedy,4.5,131,0.0,6.304359141356378,Comedy 1970.0
tt4918278,short,Bacon & God's Wrath,Bacon & God's Wrath,0,2015.0,8.0,"Animation,Documentary,Family",7.3,75,0.0,6.935280260861362,Animation Documentary Family 2015.0
tt1381767,video,Flicka 2,Flicka 2,0,2010.0,96.0,Family,6.0,1467,0.0,6.192887622601937,Family 2010.0
tt5067306,tvEpisode,Double peine 1ère partie,Double peine 1ère partie,0,2016.0,49.0,"Crime,Drama,Mystery",7.4,14,0.0,6.887021223621878,Crime Drama Mystery 2016.0
tt4809422,tvEpisode,Blood and Fear,Blood and Fear,0,2015.0,44.0,"Action,Adventure,Crime",7.6,392,0.0,7.223201442721791,Action Adventure Crime 2015.0
tt0391320,video,The Making of 'The Big Lebowski',The Making of 'The Big Lebowski',0,1998.0,25.0,"Documentary,Short",6.3,139,0.0,6.727635850277651,Documentary Short 1998.0
tt1763059,tvEpisode,Lady in the Lake,Lady in the Lake,0,2011.0,41.0,"Crime,Drama,Fantasy",7.7,74,0.0,6.994701562204576,Crime Drama Fantasy 2011.0
tt3514304,tvEpisode,Episode #2.19,Episode #2.19,0,2014.0,22.0,"Comedy,Game-Show",6.7,9,0.0,6.866260348020262,Comedy Game-Show 2014.0
tt9597142,tvEpisode,Skincrawlers/By the Silver Water of Lake Champlain,Skincrawlers/By the Silver Water of Lake Champlain,0,2019.0,44.0,"Fantasy,Horror",7.1,294,0.0,6.96487804579305,Fantasy Horror 2019.0
tt4527626,tvEpisode,His Troubled Thoughts,His Troubled Thoughts,0,2016.0,59.0,"Crime,Drama,Thriller",7.5,859,-0.5,7.293729967583909,Crime Drama Thriller 2016.0
tt0276728,tvSeries,Senfredag,Senfredag,0,1986.0,30.0,"Music,Talk-Show",5.5,6,0.0,6.850455586331725,Music Talk-Show 1986.0
tt7769372,tvEpisode,I'll Have What She's Playing,I'll Have What She's Playing,0,2018.0,30.0,Game-Show,8.1,28,0.0,6.947069884763793,Game-Show 2018.0
tt1059857,tvMovie,Which Way to the War,Which Way to the War,0,1994.0,30.0,Comedy,4.8,5,0.0,6.845373921051186,Comedy 1994.0
tt9252828,tvEpisode,"Sardonicast #20: Chris Stuckmann, The Piano Teacher","Sardonicast #20: Chris Stuckmann, The Piano Teacher",0,2018.0,111.0,"Comedy,Talk-Show",8.6,7,0.0,6.898336867305062,Comedy Talk-Show 2018.0
tt10885564,tvEpisode,Papa New Guinea,Papa New Guinea,0,2016.0,48.0,Documentary,8.8,5,0.13636363636363635,6.892655244928254,Documentary 2016.0
tt1291594,tvEpisode,Thekedar/Contractor,Thekedar/Contractor,0,1989.0,30.0,Comedy,9.1,16,0.0,6.952057992176616,Comedy 1989.0
tt1227699,tvEpisode,Fangs of Repentance,Fangs of Repentance,0,2008.0,24.0,"Action,Animation,Drama",7.3,34,0.0,6.902197275674007,Action Animation Drama 2008.0
tt0858657,tvEpisode,Die Heimkehr,Die Heimkehr,0,1990.0,95.0,"Comedy,Drama,Romance",7.2,6,0.0,6.8745121901053095,Comedy Drama Romance 1990.0
tt7878838,video,Senna: The Test,Senna: The Test,0,2017.0,26.0,"Documentary,Short",8.2,8,0.0,6.894819644611858,Documentary Short 2017.0
tt0084499,tvEpisode,"Pilgrim, Farewell","Pilgrim, Farewell",0,1982.0,102.0,"Comedy,Drama,Romance",8.1,16,0.0,6.915191632729612,Comedy Drama Romance 1982.0
tt0218589,video,The Secret of Mulan,The Secret of Mulan,0,1998.0,50.0,"Animation,Family,Musical",4.6,76,-0.4,6.520633944543829,Animation Family Musical 1998.0
tt1405793,short,The Ugly File,The Ugly File,0,2009.0,10.0,"Horror,Short",6.0,21,-0.7,6.828230452402396,Horror Short 2009.0
tt0808012,tvSeries,The Best and Worst of Tred Barta,The Best and Worst of Tred Barta,0,2004.0,30.0,Reality-TV,5.6,15,0.0,6.825850273913746,Reality-TV 2004.0
tt2989624,tvEpisode,America,America,0,2013.0,12.0,"Action,Comedy",7.4,20,0.0,6.894048330147606,Action Comedy 2013.0
tt0954759,tvEpisode,Ben Franklin,Ben Franklin,0,2007.0,21.0,Comedy,8.1,2766,0.0,7.938502879586888,Comedy 2007.0
tt9139614,tvEpisode,The Story So Far,The Story So Far,0,2018.0,41.0,Reality-TV,7.9,19,0.1,6.914629676440851,Reality-TV 2018.0
tt0038461,movie,Deception,Deception,0,1946.0,115.0,"Crime,Drama,Film-Noir",7.1,2860,0.0,7.070650753082566,Crime Drama Film-Noir 1946.0
tt1765093,tvEpisode,Episode #40.3,Episode #40.3,0,2010.0,30.0,"Comedy,Game-Show,News",6.8,5,0.0,6.8690145829897205,Comedy Game-Show News 2010.0
tt0430868,movie,33,33,0,2002.0,75.0,Documentary,6.4,41,0.0,6.827871827025385,Documentary 2002.0
tt0026052,movie,Alias John Law,Alias John Law,0,1935.0,59.0,"Action,Adventure,Romance",5.7,67,0.0,6.708233337329179,Action Adventure Romance 1935.0
tt11690788,tvEpisode,Jobs,Jobs,0,2020.0,30.0,Comedy,6.5,39,0.0,6.838278268281513,Comedy 2020.0
tt8947632,movie,Linglong Wells,Linglong Wells,0,2018.0,90.0,Thriller,3.7,10,0.0,6.795778431319279,Thriller 2018.0
tt4079196,short,M-Theory,M-Theory,0,2014.0,16.0,"Action,Sci-Fi,Short",8.0,5,0.0,6.883198980152841,Action Sci-Fi Short 2014.0
tt2016669,tvSeries,Serce,Serce,0,2008.0,75.0,Drama,5.9,12,0.0,6.842774810708492,Drama 2008.0
tt4249040,tvEpisode,Into the Bone Cave,Into the Bone Cave,0,2014.0,43.0,Documentary,7.5,8,0.0,6.881674104705755,Documentary 2014.0
tt4762184,tvEpisode,In the Name of the Father,In the Name of the Father,0,2015.0,22.0,Comedy,7.8,77,0.0,7.01453165374677,Comedy 2015.0
tt7124590,tvEpisode,Chapter Thirty-Four: Judgment Night,Chapter Thirty-Four: Judgment Night,0,2018.0,42.0,"Crime,Drama,Mystery",9.1,1859,0.0,8.69059866868891,Crime Drama Mystery 2018.0
tt2287867,movie,Little Anna and the Tall Uncle,Lilla Anna och Långa farbrorn,0,2012.0,47.0,"Animation,Family",5.7,19,-0.1875,6.818977502527807,Animation Family 2012.0
tt6015276,short,From Flint: Voices of a Poisoned City,From Flint: Voices of a Poisoned City,0,2016.0,25.0,Short,9.0,16,0.0,6.948371356231917,Short 2016.0
tt1882053,video,Chick Magnet,Chick Magnet,0,2011.0,93.0,Comedy,2.3,1012,0.0,3.635799418604652,Comedy 2011.0
tt6583418,tvEpisode,Come voleva la prassi,Come voleva la prassi,0,2017.0,113.0,"Crime,Drama,Mystery",8.0,100,0.0,7.0880177000089795,Crime Drama Mystery 2017.0
